Fields,BoundingBox,X,Y,id,left,top,right,bottom
86,"[-93.1733251315917,44.9938268032846;-93.1732501315917,44.9938338032846]","[-93.1733251315917,-93.1732501315917,-93.1732501315917,-93.1733251315917,-93.1733251315917,NaN]","[44.9938338032846,44.9938338032846,44.9938268032846,44.9938268032846,44.9938338032846,NaN]",87,-93.17332304,44.99383982,44.99383982,44.99383282
87,"[-93.1733165609148,44.9938202065042;-93.1732415609148,44.9938272065042]","[-93.1733165609148,-93.1732415609148,-93.1732415609148,-93.1733165609148,-93.1733165609148,NaN]","[44.9938272065042,44.9938272065042,44.9938202065042,44.9938202065042,44.9938272065042,NaN]",88,-93.17332304,44.99383282,44.99383282,44.99382582
88,"[-93.1733162992484,44.9938132906760;-93.1732412992484,44.9938202906760]","[-93.1733162992484,-93.1732412992484,-93.1732412992484,-93.1733162992484,-93.1733162992484,NaN]","[44.9938202906760,44.9938202906760,44.9938132906760,44.9938132906760,44.9938202906760,NaN]",89,-93.17332304,44.99382582,44.99382582,44.99381882
89,"[-93.1733260634002,44.9938062415421;-93.1732510634002,44.9938132415421]","[-93.1733260634002,-93.1732510634002,-93.1732510634002,-93.1733260634002,-93.1733260634002,NaN]","[44.9938132415421,44.9938132415421,44.9938062415421,44.9938062415421,44.9938132415421,NaN]",90,-93.17332304,44.99381882,44.99381882,44.99381182
90,"[-93.1733260584536,44.9937993207673;-93.1732510584536,44.9938063207673]","[-93.1733260584536,-93.1732510584536,-93.1732510584536,-93.1733260584536,-93.1733260584536,NaN]","[44.9938063207673,44.9938063207673,44.9937993207673,44.9937993207673,44.9938063207673,NaN]",91,-93.17332304,44.99381182,44.99381182,44.99380482
91,"[-93.1733184729211,44.9937924003632;-93.1732434729211,44.9937994003632]","[-93.1733184729211,-93.1732434729211,-93.1732434729211,-93.1733184729211,-93.1733184729211,NaN]","[44.9937994003632,44.9937994003632,44.9937924003632,44.9937924003632,44.9937994003632,NaN]",92,-93.17332304,44.99380482,44.99380482,44.99379782
92,"[-93.1733184401217,44.9937854839434;-93.1732434401217,44.9937924839434]","[-93.1733184401217,-93.1732434401217,-93.1732434401217,-93.1733184401217,-93.1733184401217,NaN]","[44.9937924839434,44.9937924839434,44.9937854839434,44.9937854839434,44.9937924839434,NaN]",93,-93.17332304,44.99379782,44.99379782,44.99379082
93,"[-93.1733283874652,44.9937781793385;-93.1732533874652,44.9937851793385]","[-93.1733283874652,-93.1732533874652,-93.1732533874652,-93.1733283874652,-93.1733283874652,NaN]","[44.9937851793385,44.9937851793385,44.9937781793385,44.9937781793385,44.9937851793385,NaN]",94,-93.17332304,44.99379082,44.99379082,44.99378382
94,"[-93.1733282696325,44.9937712240487;-93.1732532696325,44.9937782240487]","[-93.1733282696325,-93.1732532696325,-93.1732532696325,-93.1733282696325,-93.1733282696325,NaN]","[44.9937782240487,44.9937782240487,44.9937712240487,44.9937712240487,44.9937782240487,NaN]",95,-93.17332304,44.99378382,44.99378382,44.99377682
95,"[-93.1733169890322,44.9937641284344;-93.1732419890322,44.9937711284344]","[-93.1733169890322,-93.1732419890322,-93.1732419890322,-93.1733169890322,-93.1733169890322,NaN]","[44.9937711284344,44.9937711284344,44.9937641284344,44.9937641284344,44.9937711284344,NaN]",96,-93.17332304,44.99377682,44.99377682,44.99376982
96,"[-93.1733170747291,44.9937571760429;-93.1732420747291,44.9937641760429]","[-93.1733170747291,-93.1732420747291,-93.1732420747291,-93.1733170747291,-93.1733170747291,NaN]","[44.9937641760429,44.9937641760429,44.9937571760429,44.9937571760429,44.9937641760429,NaN]",97,-93.17332304,44.99376982,44.99376982,44.99376282
97,"[-93.1732511516144,44.9940860822919;-93.1731761516144,44.9940930822919]","[-93.1732511516144,-93.1731761516144,-93.1731761516144,-93.1732511516144,-93.1732511516144,NaN]","[44.9940930822919,44.9940930822919,44.9940860822919,44.9940860822919,44.9940930822919,NaN]",99,-93.17324804,44.99409882,44.99409882,44.99409182
98,"[-93.1732508685851,44.9940787905708;-93.1731758685851,44.9940857905708]","[-93.1732508685851,-93.1731758685851,-93.1731758685851,-93.1732508685851,-93.1732508685851,NaN]","[44.9940857905708,44.9940857905708,44.9940787905708,44.9940787905708,44.9940857905708,NaN]",100,-93.17324804,44.99409182,44.99409182,44.99408482
99,"[-93.1732469623722,44.9940716903794;-93.1731719623722,44.9940786903794]","[-93.1732469623722,-93.1731719623722,-93.1731719623722,-93.1732469623722,-93.1732469623722,NaN]","[44.9940786903794,44.9940786903794,44.9940716903794,44.9940716903794,44.9940786903794,NaN]",101,-93.17324804,44.99408482,44.99408482,44.99407782
100,"[-93.1732469190926,44.9940641840798;-93.1731719190926,44.9940711840798]","[-93.1732469190926,-93.1731719190926,-93.1731719190926,-93.1732469190926,-93.1732469190926,NaN]","[44.9940711840798,44.9940711840798,44.9940641840798,44.9940641840798,44.9940711840798,NaN]",102,-93.17324804,44.99407782,44.99407782,44.99407082
101,"[-93.1732511947876,44.9940575515784;-93.1731761947876,44.9940645515784]","[-93.1732511947876,-93.1731761947876,-93.1731761947876,-93.1732511947876,-93.1732511947876,NaN]","[44.9940645515784,44.9940645515784,44.9940575515784,44.9940575515784,44.9940645515784,NaN]",103,-93.17324804,44.99407082,44.99407082,44.99406382
102,"[-93.1732513494058,44.9940506850359;-93.1731763494058,44.9940576850359]","[-93.1732513494058,-93.1731763494058,-93.1731763494058,-93.1732513494058,-93.1732513494058,NaN]","[44.9940576850359,44.9940576850359,44.9940506850359,44.9940506850359,44.9940576850359,NaN]",104,-93.17324804,44.99406382,44.99406382,44.99405682
103,"[-93.1732479521846,44.9940436381756;-93.1731729521846,44.9940506381756]","[-93.1732479521846,-93.1731729521846,-93.1731729521846,-93.1732479521846,-93.1732479521846,NaN]","[44.9940506381756,44.9940506381756,44.9940436381756,44.9940436381756,44.9940506381756,NaN]",105,-93.17324804,44.99405682,44.99405682,44.99404982
104,"[-93.1732452648099,44.9940366788286;-93.1731702648099,44.9940436788286]","[-93.1732452648099,-93.1731702648099,-93.1731702648099,-93.1732452648099,-93.1732452648099,NaN]","[44.9940436788286,44.9940436788286,44.9940366788286,44.9940366788286,44.9940436788286,NaN]",106,-93.17324804,44.99404982,44.99404982,44.99404282
105,"[-93.1732502628382,44.9940291673189;-93.1731752628382,44.9940361673189]","[-93.1732502628382,-93.1731752628382,-93.1731752628382,-93.1732502628382,-93.1732502628382,NaN]","[44.9940361673189,44.9940361673189,44.9940291673189,44.9940291673189,44.9940361673189,NaN]",107,-93.17324804,44.99404282,44.99404282,44.99403582
106,"[-93.1732499564139,44.9940222655882;-93.1731749564139,44.9940292655882]","[-93.1732499564139,-93.1731749564139,-93.1731749564139,-93.1732499564139,-93.1732499564139,NaN]","[44.9940292655882,44.9940292655882,44.9940222655882,44.9940222655882,44.9940292655882,NaN]",108,-93.17324804,44.99403582,44.99403582,44.99402882
107,"[-93.1732465548472,44.9940151003124;-93.1731715548472,44.9940221003124]","[-93.1732465548472,-93.1731715548472,-93.1731715548472,-93.1732465548472,-93.1732465548472,NaN]","[44.9940221003124,44.9940221003124,44.9940151003124,44.9940151003124,44.9940221003124,NaN]",109,-93.17324804,44.99402882,44.99402882,44.99402182
108,"[-93.1732427044322,44.9940085748821;-93.1731677044322,44.9940155748821]","[-93.1732427044322,-93.1731677044322,-93.1731677044322,-93.1732427044322,-93.1732427044322,NaN]","[44.9940155748821,44.9940155748821,44.9940085748821,44.9940085748821,44.9940155748821,NaN]",110,-93.17324804,44.99402182,44.99402182,44.99401482
109,"[-93.1732478246226,44.9940017295950;-93.1731728246226,44.9940087295950]","[-93.1732478246226,-93.1731728246226,-93.1731728246226,-93.1732478246226,-93.1732478246226,NaN]","[44.9940087295950,44.9940087295950,44.9940017295950,44.9940017295950,44.9940087295950,NaN]",111,-93.17324804,44.99401482,44.99401482,44.99400782
110,"[-93.1732476844985,44.9939948334990;-93.1731726844985,44.9940018334990]","[-93.1732476844985,-93.1731726844985,-93.1731726844985,-93.1732476844985,-93.1732476844985,NaN]","[44.9940018334990,44.9940018334990,44.9939948334990,44.9939948334990,44.9940018334990,NaN]",112,-93.17324804,44.99400782,44.99400782,44.99400082
111,"[-93.1732452135511,44.9939879418818;-93.1731702135511,44.9939949418817]","[-93.1732452135511,-93.1731702135511,-93.1731702135511,-93.1732452135511,-93.1732452135511,NaN]","[44.9939949418817,44.9939949418817,44.9939879418818,44.9939879418818,44.9939949418817,NaN]",113,-93.17324804,44.99400082,44.99400082,44.99399382
112,"[-93.1732453451734,44.9939810457854;-93.1731703451735,44.9939880457854]","[-93.1732453451734,-93.1731703451735,-93.1731703451735,-93.1732453451734,-93.1732453451734,NaN]","[44.9939880457854,44.9939880457854,44.9939810457854,44.9939810457854,44.9939880457854,NaN]",114,-93.17324804,44.99399382,44.99399382,44.99398682
113,"[-93.1732505294166,44.9939741445218;-93.1731755294166,44.9939811445218]","[-93.1732505294166,-93.1731755294166,-93.1731755294166,-93.1732505294166,-93.1732505294166,NaN]","[44.9939811445218,44.9939811445218,44.9939741445218,44.9939741445218,44.9939811445218,NaN]",115,-93.17324804,44.99398682,44.99398682,44.99397982
114,"[-93.1732504705139,44.9939673920906;-93.1731754705139,44.9939743920906]","[-93.1732504705139,-93.1731754705139,-93.1731754705139,-93.1732504705139,-93.1732504705139,NaN]","[44.9939743920906,44.9939743920906,44.9939673920906,44.9939673920906,44.9939743920906,NaN]",116,-93.17324804,44.99397982,44.99397982,44.99397282
115,"[-93.1732441962169,44.9939604500594;-93.1731691962169,44.9939674500594]","[-93.1732441962169,-93.1731691962169,-93.1731691962169,-93.1732441962169,-93.1732441962169,NaN]","[44.9939674500594,44.9939674500594,44.9939604500594,44.9939604500594,44.9939674500594,NaN]",117,-93.17324804,44.99397282,44.99397282,44.99396582
116,"[-93.1732433589772,44.9939535357565;-93.1731683589772,44.9939605357565]","[-93.1732433589772,-93.1731683589772,-93.1731683589772,-93.1732433589772,-93.1732433589772,NaN]","[44.9939605357565,44.9939605357565,44.9939535357565,44.9939535357565,44.9939605357565,NaN]",118,-93.17324804,44.99396582,44.99396582,44.99395882
117,"[-93.1732483279350,44.9939463044016;-93.1731733279351,44.9939533044016]","[-93.1732483279350,-93.1731733279351,-93.1731733279351,-93.1732483279350,-93.1732483279350,NaN]","[44.9939533044016,44.9939533044016,44.9939463044016,44.9939463044016,44.9939533044016,NaN]",119,-93.17324804,44.99395882,44.99395882,44.99395182
118,"[-93.1732483294603,44.9939392217550;-93.1731733294603,44.9939462217550]","[-93.1732483294603,-93.1731733294603,-93.1731733294603,-93.1732483294603,-93.1732483294603,NaN]","[44.9939462217550,44.9939462217550,44.9939392217550,44.9939392217550,44.9939462217550,NaN]",120,-93.17324804,44.99395182,44.99395182,44.99394482
119,"[-93.1732439680601,44.9939322080277;-93.1731689680601,44.9939392080277]","[-93.1732439680601,-93.1731689680601,-93.1731689680601,-93.1732439680601,-93.1732439680601,NaN]","[44.9939392080277,44.9939392080277,44.9939322080277,44.9939322080277,44.9939392080277,NaN]",121,-93.17324804,44.99394482,44.99394482,44.99393782
120,"[-93.1732429579981,44.9939251143339;-93.1731679579981,44.9939321143339]","[-93.1732429579981,-93.1731679579981,-93.1731679579981,-93.1732429579981,-93.1732429579981,NaN]","[44.9939321143339,44.9939321143339,44.9939251143339,44.9939251143339,44.9939321143339,NaN]",122,-93.17324804,44.99393782,44.99393782,44.99393082
121,"[-93.1732468817632,44.9939179972665;-93.1731718817632,44.9939249972665]","[-93.1732468817632,-93.1731718817632,-93.1731718817632,-93.1732468817632,-93.1732468817632,NaN]","[44.9939249972665,44.9939249972665,44.9939179972665,44.9939179972665,44.9939249972665,NaN]",123,-93.17324804,44.99393082,44.99393082,44.99392382
122,"[-93.1732467960661,44.9939110184274;-93.1731717960661,44.9939180184274]","[-93.1732467960661,-93.1731717960661,-93.1731717960661,-93.1732467960661,-93.1732467960661,NaN]","[44.9939180184274,44.9939180184274,44.9939110184274,44.9939110184274,44.9939180184274,NaN]",124,-93.17324804,44.99392382,44.99392382,44.99391682
123,"[-93.1732421567860,44.9939040797889;-93.1731671567860,44.9939110797888]","[-93.1732421567860,-93.1731671567860,-93.1731671567860,-93.1732421567860,-93.1732421567860,NaN]","[44.9939110797888,44.9939110797888,44.9939040797889,44.9939040797889,44.9939110797888,NaN]",125,-93.17324804,44.99391682,44.99391682,44.99390982
124,"[-93.1732420509864,44.9938971807662;-93.1731670509864,44.9939041807662]","[-93.1732420509864,-93.1731670509864,-93.1731670509864,-93.1732420509864,-93.1732420509864,NaN]","[44.9939041807662,44.9939041807662,44.9938971807662,44.9938971807662,44.9939041807662,NaN]",126,-93.17324804,44.99390982,44.99390982,44.99390282
125,"[-93.1732461977156,44.9938899463611;-93.1731711977156,44.9938969463611]","[-93.1732461977156,-93.1731711977156,-93.1731711977156,-93.1732461977156,-93.1732461977156,NaN]","[44.9938969463611,44.9938969463611,44.9938899463611,44.9938899463611,44.9938969463611,NaN]",127,-93.17324804,44.99390282,44.99390282,44.99389582
126,"[-93.1732460217465,44.9938828637144;-93.1731710217465,44.9938898637143]","[-93.1732460217465,-93.1731710217465,-93.1731710217465,-93.1732460217465,-93.1732460217465,NaN]","[44.9938898637143,44.9938898637143,44.9938828637144,44.9938828637144,44.9938898637143,NaN]",128,-93.17324804,44.99389582,44.99389582,44.99388882
127,"[-93.1732440632813,44.9938753209666;-93.1731690632813,44.9938823209666]","[-93.1732440632813,-93.1731690632813,-93.1731690632813,-93.1732440632813,-93.1732440632813,NaN]","[44.9938823209666,44.9938823209666,44.9938753209666,44.9938753209666,44.9938823209666,NaN]",129,-93.17324804,44.99388882,44.99388882,44.99388182
128,"[-93.1732411675648,44.9938684692094;-93.1731661675648,44.9938754692094]","[-93.1732411675648,-93.1731661675648,-93.1731661675648,-93.1732411675648,-93.1732411675648,NaN]","[44.9938754692094,44.9938754692094,44.9938684692094,44.9938684692094,44.9938754692094,NaN]",130,-93.17324804,44.99388182,44.99388182,44.99387482
129,"[-93.1732488036608,44.9938612939271;-93.1731738036608,44.9938682939271]","[-93.1732488036608,-93.1731738036608,-93.1731738036608,-93.1732488036608,-93.1732488036608,NaN]","[44.9938682939271,44.9938682939271,44.9938612939271,44.9938612939271,44.9938682939271,NaN]",131,-93.17324804,44.99387482,44.99387482,44.99386782
130,"[-93.1732488131826,44.9938546051001;-93.1731738131826,44.9938616051001]","[-93.1732488131826,-93.1731738131826,-93.1731738131826,-93.1732488131826,-93.1732488131826,NaN]","[44.9938616051001,44.9938616051001,44.9938546051001,44.9938546051001,44.9938616051001,NaN]",132,-93.17324804,44.99386782,44.99386782,44.99386082
131,"[-93.1732421790097,44.9938476748016;-93.1731671790097,44.9938546748016]","[-93.1732421790097,-93.1731671790097,-93.1731671790097,-93.1732421790097,-93.1732421790097,NaN]","[44.9938546748016,44.9938546748016,44.9938476748016,44.9938476748016,44.9938546748016,NaN]",133,-93.17324804,44.99386082,44.99386082,44.99385382
132,"[-93.1732423160790,44.9938407749674;-93.1731673160791,44.9938477749674]","[-93.1732423160790,-93.1731673160791,-93.1731673160791,-93.1732423160790,-93.1732423160790,NaN]","[44.9938477749674,44.9938477749674,44.9938407749674,44.9938407749674,44.9938477749674,NaN]",134,-93.17324804,44.99385382,44.99385382,44.99384682
133,"[-93.1732467960698,44.9938337860147;-93.1731717960698,44.9938407860147]","[-93.1732467960698,-93.1731717960698,-93.1731717960698,-93.1732467960698,-93.1732467960698,NaN]","[44.9938407860147,44.9938407860147,44.9938337860147,44.9938337860147,44.9938407860147,NaN]",135,-93.17324804,44.99384682,44.99384682,44.99383982
134,"[-93.1732466881817,44.9938266611714;-93.1731716881817,44.9938336611714]","[-93.1732466881817,-93.1731716881817,-93.1731716881817,-93.1732466881817,-93.1732466881817,NaN]","[44.9938336611714,44.9938336611714,44.9938266611714,44.9938266611714,44.9938336611714,NaN]",136,-93.17324804,44.99383982,44.99383982,44.99383282
135,"[-93.1732430634826,44.9938202860989;-93.1731680634826,44.9938272860989]","[-93.1732430634826,-93.1731680634826,-93.1731680634826,-93.1732430634826,-93.1732430634826,NaN]","[44.9938272860989,44.9938272860989,44.9938202860989,44.9938202860989,44.9938272860989,NaN]",137,-93.17324804,44.99383282,44.99383282,44.99382582
136,"[-93.1732446716250,44.9938131632481;-93.1731696716250,44.9938201632481]","[-93.1732446716250,-93.1731696716250,-93.1731696716250,-93.1732446716250,-93.1732446716250,NaN]","[44.9938201632481,44.9938201632481,44.9938131632481,44.9938131632481,44.9938201632481,NaN]",138,-93.17324804,44.99382582,44.99382582,44.99381882
137,"[-93.1732510507462,44.9938063889443;-93.1731760507462,44.9938133889443]","[-93.1732510507462,-93.1731760507462,-93.1731760507462,-93.1732510507462,-93.1732510507462,NaN]","[44.9938133889443,44.9938133889443,44.9938063889443,44.9938063889443,44.9938133889443,NaN]",139,-93.17324804,44.99381882,44.99381882,44.99381182
138,"[-93.1732510218899,44.9937994523524;-93.1731760218899,44.9938064523524]","[-93.1732510218899,-93.1731760218899,-93.1731760218899,-93.1732510218899,-93.1732510218899,NaN]","[44.9938064523524,44.9938064523524,44.9937994523524,44.9937994523524,44.9938064523524,NaN]",140,-93.17324804,44.99381182,44.99381182,44.99380482
139,"[-93.1732452710419,44.9937922922005;-93.1731702710419,44.9937992922005]","[-93.1732452710419,-93.1731702710419,-93.1731702710419,-93.1732452710419,-93.1732452710419,NaN]","[44.9937992922005,44.9937992922005,44.9937922922005,44.9937922922005,44.9937992922005,NaN]",141,-93.17324804,44.99380482,44.99380482,44.99379782
140,"[-93.1732451678261,44.9937851954562;-93.1731701678261,44.9937921954562]","[-93.1732451678261,-93.1731701678261,-93.1731701678261,-93.1732451678261,-93.1732451678261,NaN]","[44.9937921954562,44.9937921954562,44.9937851954562,44.9937851954562,44.9937921954562,NaN]",142,-93.17324804,44.99379782,44.99379782,44.99379082
